Date,Season,Month,Year,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Punctuality,Arrival Delay Gap,Departure Delay Gap,Number of trains non delayed,Percent of trains delayed,Route
2024-09,Autumn,9,2024,National,ST MALO,PARIS MONTPARNASSE,149.0,96,0,0,8.738888889,0.3140625,14,43.691874997499994,6.718923611,9,38.45555556,4,2,7.14285714,50.0,7.14285714,7.14285714,7.14285714,21.42857143,93.15101273149999,43.377812497499995,-43.377812497499995,82,14.583333333333334,ST MALO → PARIS MONTPARNASSE
2024-11,Autumn,11,2024,National,ST MALO,PARIS MONTPARNASSE,150.0,89,0,3,33.27777778,0.942883895,12,32.08055556,6.573595506,10,35.76833333,5,1,8.33333333,25.0,41.666666670000005,25.0,,0.0,92.83698501866293,31.137671665,-31.137671665,77,13.48314606741573,ST MALO → PARIS MONTPARNASSE
2024-12,Winter,12,2024,National,ST MALO,PARIS MONTPARNASSE,1702.5938009787928,98,0,0,10.32777778,0.266483517,11,32.36212121,5.815934066,9,36.45555556,4,1,18.18181818,27.27272727,9.09090909,45.45454545,,75.91572970554272,94.03067765566666,32.095637693,-32.095637693,87,11.224489795918368,ST MALO → PARIS MONTPARNASSE
2018-01,Winter,1,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,2681,1,173,17.39900567186717,2.954808476,56,13.04561404,4.359739201,26,4.359739201,9,0,22.72727273,45.45454545,16.66666667,12.12121212,,1.515151515,98.54976620677103,10.090805564,-10.090805564,2624,2.088772845953003,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-03,Spring,3,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,416,10,172,7.162984496,3.158105873,56,16.92607261,4.886683209,30,4.886683209,13,3,26.78571429,25.0,14.28571429,23.21428571,8.928571429,,93.3682451061923,13.767966736999998,-13.767966736999998,350,13.461538461538462,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-04,Spring,4,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,418,10,129,8.393281654,3.827283105,56,15.377,5.799543379,30,5.799543379,124,3,,20.3125,21.875,12.5,1.5625,4.6875,93.2439357526228,11.549716895000001,-11.549716895000001,352,13.397129186602871,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-06,Summer,6,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,399,10,0,13.63616352,4.35103021975,56,14.80361635,4.926629423,33,4.926629423,0,1,28.16901408,38.02816901,16.90140845,9.85915493,5.633802817,1.408450704,92.88816827912406,10.452586130250001,-10.452586130250001,333,14.035087719298245,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-07,Summer,7,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.0,407,10,164,7.135772358,3.513784822,56,13.76088154,5.572190202,260,5.572190202,10,2,11.26760563,29.57746479,19.71830986,15.49295775,7.042253521,16.90140845,76.1720387337371,10.247096718,-10.247096718,341,13.75921375921376,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-08,Summer,8,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.0,389,0,179,5.968156425,2.917366579,56,14.79166667,4.795800525,31,4.795800525,9,3,14.0625,,20.3125,190.4200842324105,3.125,10.9375,93.93077703332261,11.874300091,-11.874300091,333,14.395886889460154,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-09,Autumn,9,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,389,0,185,5.781981982,2.865809769,56,14.01262626,4.391645244,18,4.391645244,9,2,7.575757576,31.81818182,37.87878788,13.63636364,,3.03030303,95.00070694091002,11.146816491,-11.146816491,333,14.395886889460154,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-10,Autumn,10,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.0,390,0,244,7.132855191,4.35103021975,56,13.52622222,8.604179754373616,40,5.780940171,8,1,9.900990099,39.6039604,31.68316832,9.900990099,72.0439601026586,3.96039604,92.61725209221977,9.17519200025,-9.17519200025,334,14.358974358974358,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2018-11,Autumn,11,2018,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,393,9,201,7.796185738,4.199131944,56,16.43488701,5.405034722,0,5.405034722,15,5,12.5,22.22222222,31.94444444,18.05555556,2.777777778,12.5,95.33325757177862,12.235755066,-12.235755066,328,14.249363867684478,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-01,Winter,1,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,2681,2,159,9.200314465,3.558371914,56,28.3382716,8.604179754373616,0,6.138425926,19,7,28.0,26.0,20.0,18.0,72.0439601026586,6.0,98.11837585966208,24.779899686,-24.779899686,2623,2.088772845953003,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-02,Winter,2,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,376,3,132,7.6,2.844772118,56,17.7314554,58.47323134889636,23,4.124173369,8,0,,,33.33333333,15.55555556,6.666666667,8.888888889,85.12148271844636,14.886683282000002,-14.886683282000002,317,14.893617021276595,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-03,Spring,3,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,1702.5938009787928,432,4,0,9.203214286,4.35103021975,56,21.94609929,5.389485981,31,5.389485981,18,6,27.11864407,30.50847458,15.25423729,16.94915254,3.389830508,6.779661017,93.98601159575927,17.59506907025,-17.59506907025,372,12.962962962962962,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-04,Spring,4,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,411,1,144,5.329398148,2.012439024,56,15.30050505,3.150772358,20,3.150772358,8,0,12.76595745,19.14893617,27.65957447,25.53191489,4.255319149,10.63829787,95.19263283084429,13.288066026,-13.288066026,354,13.62530413625304,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-06,Summer,6,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,68.0,411,4,0,6.276733143,4.35103021975,56,27.50084541,12.4459869,67,64.55923077,0,0,15.38461538,32.47863248,24.78632479,190.4200842324105,3.418803419,14.52991453,89.92080266995134,23.14981519025,-23.14981519025,351,13.62530413625304,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-07,Summer,7,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.0,427,0,378,3.367724868,2.96245121,56,16.82508961,4.343403591,28,35.9547619,11,2,,15.38461538,34.61538462,11.53846154,2.564102564,17.94871795,94.68593546707378,13.8626384,-13.8626384,371,13.114754098360656,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2019-09,Autumn,9,2019,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,68.0,401,10,334,2.878992016,2.368911056,56,16.98190476,2.863507897,24,33.6,8,3,13.79310345,37.93103448,29.31034483,15.51724138,0.0,3.448275862,93.93671377111514,14.612993703999999,-14.612993703999999,335,13.96508728179551,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-01,Winter,1,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,327,10,251,4.69435591,3.870598007,56,16.01884058,5.725083056,0,32.09569892,11,0,12.82051282,,,8.974358974,8.974358974,5.128205128,94.39750144785322,12.148242573,-12.148242573,261,17.12538226299694,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-02,Winter,2,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,386,1,327,2.522426096,2.113852814,56,11.80818713,2.172424242,6,51.29540020276708,2,1,4.081632653,22.44897959,57.14285714,8.163265306,2.040816327,,96.16642670232643,9.694334316,-9.694334316,329,14.507772020725387,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-03,Spring,3,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,268,10,194,2.829209622,2.248541667,56,14.95918367,3.680069444,18,25.92407407,6,0,11.9047619,35.71428571,30.95238095,9.523809524,7.142857143,4.761904762,91.70008792848756,12.710642003,-12.710642003,202,20.8955223880597,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-04,Spring,4,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,49.0,37,10,8,17.39900567186717,4.35103021975,8,24.79583333,24.79583333,6,30.4,3,0,0.0,100.0,0.0,0.0,0.0,0.0,75.86736111166667,20.44480311025,-20.44480311025,19,21.62162162162162,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-07,Summer,7,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,441,6,344,2.47630814,2.4590648498382905,56,14.52727273,2.212337165,14,36.01428571,6,2,16.98113208,24.52830189,30.18867925,15.09433962,,5.660377358,95.59499596002834,12.06820788016171,-12.06820788016171,379,12.698412698412698,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-08,Summer,8,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,444,4,350,2.96747619,2.31530303,56,16.81737089,2.842613636,25,32.59333333,8,3,13.1147541,36.06557377,16.39344262,18.03278689,8.196721311,,94.95415898859459,14.50206786,-14.50206786,384,12.612612612612612,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-09,Autumn,9,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,67.0,400,0,306,118.28872062060988,1.824583333,48,43.691874997499994,2.039708333,21,346.4742866898222,8,7,21.42857143,26.19047619,35.71428571,11.9047619,0.0,4.761904762,95.68504861116666,41.867291664499994,-41.867291664499994,352,12.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-10,Autumn,10,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,267,3,214,3.97258567,3.164962121,0,32.475470517971125,2.996212121,15,31.23333333,3,7,24.56140351,24.56140351,28.07017544,190.4200842324105,5.263157895,3.50877193,97.3657998524925,29.310508396971127,-29.310508396971127,264,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-11,Autumn,11,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,198,10,157,3.244904459,2.896666667,56,13.97622951,5.649142857,12,36.83333333,7,1,11.86440678,52.54237288,16.94915254,6.779661017,8.474576271,,89.56352669555051,11.079562843,-11.079562843,132,28.28282828282828,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2020-12,Winter,12,2020,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,368,0,282,3.133806147,2.52283237,53,18.63553459,3.270809249,15,46.55,5,0,28.26086957,,21.73913043,6.52173913,72.0439601026586,8.695652174,95.35160425560144,16.11270222,-16.11270222,315,14.402173913043478,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-01,Winter,1,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,483,2,156,8.434935897,4.35103021975,56,26.11463415,5.045772696,0,51.29540020276708,19,7,34.61538462,20.51282051,19.23076923,11.53846154,11.53846154,2.564102564,96.67456583431056,21.76360393025,-21.76360393025,425,11.594202898550725,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-02,Winter,2,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,414,10,0,7.427513228,2.477356902,56,26.29016393,3.784974747,23,53.26304348,11,0,45.90163934,9.836065574,18.032786885245898,13.1147541,8.196721311475411,4.918032787,94.03100662429227,23.812807027999998,-23.812807027999998,348,13.526570048309178,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-03,Spring,3,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,452,0,108,6.462654321,1.751432881,41,16.53739837,1.694419306,15,31.05111111,5,1,20.51282051,53.84615385,12.82051282,2.564102564,5.128205128,5.128205128,96.907862269059,14.785965488999999,-14.785965488999999,411,9.070796460176991,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-04,Spring,4,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,433,10,63,7.91031746,1.950059312,31,20.85537634,2.689442467,15,33.95333333,7,1,20.68965517,20.68965517,13.79310345,20.68965517,6.896551724,17.24137931,96.1568404202421,18.905317028,-18.905317028,392,7.159353348729793,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-05,Spring,5,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,422,10,113,6.2,1.896422559,42,23.50753968,3.258838384,18,42.05092593,10,4,17.5,27.500000000000004,10.0,15.0,10.0,20.0,95.23885079066034,21.611117121,-21.611117121,370,9.95260663507109,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-06,Summer,6,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,431,0,104,5.81875,2.4590648498382905,0,17.13295455,2.352131783,10,51.29540020276708,6,2,9.756097561,14.63414634,24.3902439,19.51219512,,,98.91192235171191,14.67388970016171,-14.67388970016171,431,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-07,Summer,7,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,464,10,142,8.558450704,2.84921875,56,19.23991228,3.987053571,30,33.94666667,0,4,12.5,18.05555556,23.61111111,13.88888889,11.11111111,20.83333333,94.1199738301207,16.39069353,-16.39069353,398,12.068965517241379,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-08,Summer,8,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,1702.5938009787928,465,0,100,118.28872062060988,2.067455197,31,26.21129032,1.67265233,12,52.70694444444441,5,3,6.4516129032258105,12.903225806451598,25.80645161,16.12903226,72.0439601026586,32.25806452,97.61369772994624,24.143835123,-24.143835123,434,6.666666666666667,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-09,Autumn,9,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,1702.5938009787928,471,2,872,6.182520325,2.309763948,56,21.72368421,3.273211731,24,36.04791667,14,1,26.785714285714302,19.64285714,8.928571429,19.64285714,0.0,25.0,95.37803159048089,19.413920261999998,-19.413920261999998,413,11.8895966029724,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2021-10,Autumn,10,2021,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,467,10,177,17.39900567186717,3.539606533,56,32.475470517971125,3.057535264,20,52.5475,14,6,5.454545455,16.36363636,30.909090909090903,190.4200842324105,7.272727273,,94.95079622830549,28.935863984971125,-28.935863984971125,401,11.991434689507495,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-01,Winter,1,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,1702.5938009787928,560,10,147,7.279138321995469,2.100732601,56,20.1752381,3.043803419,26,39.15320513,14,4,13.55932203,20.33898305,37.288135593220304,20.33898305,1.6949152542372898,6.779661017,95.38555657302382,18.074505499,-18.074505499,494,10.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-03,Spring,3,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,567,4,191,5.364310646,1.954774614,56,20.55965909,3.655308422,36,36.71018519,14,5,17.5,28.75,26.25,7.5,8.75,11.25,95.22852443407585,18.604884476,-18.604884476,507,9.876543209876543,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-04,Spring,4,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,517,1,166,8.109036145,2.770678408,56,32.475470517971125,3.845075016,29,66.72643678,0,6,21.73913043,11.594202898550702,28.98550725,17.39130435,8.695652173913041,,95.432655131118,29.704792109971123,-29.704792109971123,460,10.831721470019342,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-05,Spring,5,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,1702.5938009787928,558,0,0,5.807496013,2.310244922,56,17.19698795,3.439844683,25,346.4742866898222,14,2,1.333333333,25.333333333333304,34.66666667,13.33333333,8.0,17.33333333,96.07543807254659,14.886743028000001,-14.886743028000001,502,10.03584229390681,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-06,Summer,6,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,540,0,0,7.355886525,3.334753086,56,20.80089606,4.569166667,35,39.92619048,124,6,218.89587774190275,26.74418605,,18.60465116,8.139534883720929,15.11627907,95.21995370364814,17.466142974,-17.466142974,484,10.37037037037037,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-07,Summer,7,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61.0,554,4,252,14.83412698,4.35103021975,0,30.33884892,8.380333333,65,53.36435897,31,7,11.11111111,15.87301587,31.74603175,12.6984127,5.555555556,23.01587302,94.79461351790552,25.98781870025,-25.98781870025,550,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-08,Summer,8,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,562,0,212,118.28872062060988,2.747018485,56,15.59939394,3.7464221824686894,0,346.4742866898222,12,3,2.777777778,18.518518518518505,38.88888889,21.2962963,6.481481481,,97.3827137406443,12.852375455,-12.852375455,506,9.9644128113879,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-09,Autumn,9,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,68.0,538,3,185,6.661081081,2.447332078,56,16.07696629,3.298744507,0,30.66555556,10,1,218.89587774190275,15.6626506,39.75903614,19.27710843,9.638554217,4.819277108,97.14537653507868,13.629634212000001,-13.629634212000001,479,10.408921933085502,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-10,Autumn,10,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,68.0,2681,0,872,7.364724919,2.571368294,56,32.475470517971125,3.458679928,260,40.71166667,0,4,10.0,18.88888889,45.55555555555561,8.888888889,,12.22222222,96.09643659785104,29.904102223971126,-29.904102223971126,2625,2.088772845953003,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2022-11,Autumn,11,2022,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,68.0,517,0,211,6.457898894,2.765342377,56,19.33987342,3.540083979,34,31.72745098,11,2,16.4556962,27.84810127,36.70886076,7.594936709,5.063291139240509,6.329113924,95.27072101317118,16.574531043,-16.574531043,461,10.831721470019342,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-01,Winter,1,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,545,10,212,9.842216981,4.166860465,56,32.475470517971125,2.552293282,28,65.00357143,11,7,13.79310345,218.65088787857883,36.20689655,8.620689655172411,72.0439601026586,17.24137931,95.24434255697554,28.308610052971126,-28.308610052971126,479,10.275229357798166,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-02,Winter,2,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,487,10,170,5.418627451,2.118570402,0,16.86091954,2.260237069,0,51.29540020276708,6,0,3.571428571428569,10.71428571,39.28571429,26.785714285714302,3.571428571428569,16.07142857,98.8019385856937,14.742349138000002,-14.742349138000002,477,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-03,Spring,3,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,543,10,149,6.055480984,2.320105178,56,17.20935673,2.502386731391589,19,33.74473684,6,1,12.727272727272702,16.36363636,34.545454545454504,18.18181818,3.636363636,14.545454545454495,95.73394843611244,14.889251552,-14.889251552,477,10.313075506445673,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-04,Spring,4,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,,512,10,195,10.02273504,3.765512559,0,28.3844086,58.47323134889636,26,55.01474359,14,5,11.66666667,23.33333333,25.0,190.4200842324105,5.0,13.33333333,87.94977394185061,24.618896041,-24.618896041,502,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-05,Spring,5,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,,468,0,171,6.086647173500001,2.365164521,56,19.1655914,2.66741774,0,31.51130952,11,3,13.55932203,30.50847458,27.11864407,22.03389831,3.38983051,3.38983051,97.16226798350426,16.800426879,-16.800426879,412,11.965811965811966,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-07,Summer,7,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,444,0,171,8.524561404,3.424191121,51,35.6875817,4.27848006,25,62.82,124,7,6.12244898,32.65306122,24.48979592,8.16326531,6.12244898,22.44897959,95.30043350351352,32.263390579,-32.263390579,393,11.486486486486488,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-08,Summer,8,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,439,0,183,6.365027322399999,2.789231355,56,17.23068783,2.566704718,0,346.4742866898222,6,2,6.451612900000001,29.03225806,29.03225806,11.290322580000002,4.83870968,,97.02096303295292,14.441456475,-14.441456475,383,12.756264236902052,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-10,Autumn,10,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,553,0,268,5.69141791,2.894303798,56,16.28195719,4.136558168,260,29.40570175,13,2,13.483146069999998,13.483146069999998,,16.85393258,6.7415730300000005,10.11235955,83.18037472365764,13.387653392,-13.387653392,497,10.126582278481013,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-11,Autumn,11,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,524,3,251,5.725896414,2.909967949,56,43.691874997499994,58.47323134889636,28,27.01845238,4,2,5.61797753,20.2247191,43.82022472,14.60674157,2.24719101,13.483146069999998,86.28499579299564,40.781907048499995,-40.781907048499995,465,10.687022900763358,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2023-12,Winter,12,2023,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,523,10,209,8.559011164,3.689229249,0,18.29725086,4.544993412,38,31.95745614,12,3,,30.0,21.25,12.5,2.5,,96.29795042878395,14.608021610999998,-14.608021610999998,513,0.0,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2024-01,Winter,1,2024,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,547,5,224,8.552232143,3.643950617,56,27.270059,6.394475309,33,69.68282828,0,7,10.41666667,19.79166667,31.25,26.04166667,72.0439601026586,8.33333333,94.71121938024893,23.626108383000002,-23.626108383000002,486,10.23765996343693,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2024-03,Spring,3,2024,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,541,1,223,13.4587444,2.4590648498382905,56,41.14018692,8.524259259,51,51.29540020276708,124,7,13.59223301,30.09708738,25.24271845,10.67961165,8.73786408,11.65048544,93.60701655603235,38.681122070161706,-38.681122070161706,484,10.35120147874307,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2024-04,Spring,4,2024,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,538,1,223,17.39900567186717,2.815134459,56,16.41373626,2.679612258,23,36.72753623,12,2,4.54545455,218.65088787857883,38.63636364,14.77272727,3.40909091,17.04545455,96.11473624696282,13.598601801000001,-13.598601801000001,481,10.408921933085502,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2024-05,Spring,5,2024,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,,518,0,169,6.1265286,2.4590648498382905,56,32.475470517971125,2.17007722,19,33.07719298,7,1,0.0,27.77777778,22.222222220000003,,1.85185185,18.51851852,96.37577220078506,30.016405668132833,-30.016405668132833,462,10.81081081081081,ST PIERRE DES CORPS → PARIS MONTPARNASSE
2024-06,Summer,6,2024,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.0,526,0,0,5.741032149,2.296577947,56,19.41839827,2.645944233,35,30.29714286,12,0,20.0,28.000000000000004,22.66666667,14.66666667,5.33333333,9.33333333,95.4335340093289,17.121820323,-17.121820323,470,10.646387832699618,ST PIERRE DES CORPS → PARIS MONTPARNASSE
